Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2017/09/06,23:28,Wednesday,ST CLAIR STATION,MUPAA,0,0,N,YU,5791
2017/09/07,00:54,Thursday,HIGH PARK STATION,PUMST,0,0,,BD,0
2017/09/07,01:40,Thursday,CHRISTIE STATION,MUSC,0,0,W,BD,5110
2017/09/07,05:41,Thursday,DAVISVILLE HOSTLER,TUSC,0,0,N,YU,5691
2017/09/07,05:55,Thursday,GREENWOOD STATION,EUCD,15,19,E,BD,5181
2017/09/07,05:57,Thursday,ST GEORGE BD STATION,EUCD,4,8,W,BD,5079
2017/09/07,06:00,Thursday,TORONTO TRANSIT COMMIS,MUO,0,0,,SHP,0
2017/09/07,06:00,Thursday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0
2017/09/07,06:00,Thursday,TORONTO TRANSIT COMMIS,MUO,0,0,,YU/BD,0
2017/09/07,06:01,Thursday,KENNEDY BD STATION,TUNIP,11,15,W,BD,5208
2017/09/07,06:09,Thursday,KENNEDY SRT STATION,ERTC,6,11,N,SRT,3013
2017/09/07,06:12,Thursday,CHRISTIE STATION,EUCD,9,13,W,BD,5113
2017/09/07,06:15,Thursday,DONLANDS STATION,PUTOE,0,0,E,BD,0
2017/09/07,06:48,Thursday,WILSON STATION,MUSC,0,0,S,YU,6131
2017/09/07,07:07,Thursday,MAIN STREET STATION,EUSC,0,0,E,BD,5082
2017/09/07,07:12,Thursday,WARDEN STATION,MUSC,3,6,E,BD,5082
2017/09/07,07:34,Thursday,ISLINGTON STATION,TUNIP,3,6,E,BD,5348
2017/09/07,07:41,Thursday,FINCH STATION,MUSC,0,0,S,YU,5866
2017/09/07,07:50,Thursday,KIPLING STATION,TUSC,0,0,W,BD,5214
2017/09/07,07:55,Thursday,EGLINTON STATION,MUPAA,0,0,S,YU,6106
2017/09/07,08:02,Thursday,YORKDALE STATION,EUSC,0,0,N,YU,5971
2017/09/07,08:45,Thursday,QUEEN STATION,MUIR,0,0,S,YU,5431
2017/09/07,08:50,Thursday,UNION STATION,MUIRS,0,0,,YU,0
2017/09/07,09:16,Thursday,UNION STATION,MUIS,0,0,,YU,0
2017/09/07,09:19,Thursday,EGLINTON WEST STATION,EUSC,0,0,N,YU,5381
2017/09/07,09:20,Thursday,WELLESLEY STATION,MUPAA,0,0,S,YU,5936
2017/09/07,09:40,Thursday,EGLINTON WEST STATION,TUOS,3,6,S,YU,6121
2017/09/07,09:55,Thursday,EGLINTON STATION,MUIS,0,0,S,YU,5746
2017/09/07,10:04,Thursday,YONGE BD STATION,PUTIJ,6,9,E,BD,5325
2017/09/07,10:04,Thursday,YORKDALE STATION,EUSC,0,0,N,YU,6026
2017/09/07,10:23,Thursday,COXWELL STATION,EUSC,0,0,E,BD,5325
2017/09/07,10:27,Thursday,LANSDOWNE STATION,MUSC,0,0,E,BD,5275
2017/09/07,10:47,Thursday,FINCH STATION,MUSC,0,0,S,YU,6036
2017/09/07,10:56,Thursday,DUNDAS STATION,MUNCA,0,0,,YU,0
2017/09/07,11:04,Thursday,ST ANDREW STATION,PUSO,0,0,N,YU,5696
2017/09/07,11:23,Thursday,SHERBOURNE STATION,PUMST,0,0,,BD,0
2017/09/07,12:05,Thursday,YONGE UNIVERSITY SUBWA,MUGD,0,0,,YU,0
2017/09/07,12:11,Thursday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/09/07,12:36,Thursday,ST GEORGE YUS STATION,TUSC,0,0,S,YU,5891
2017/09/07,13:51,Thursday,COXWELL STATION,TUSC,0,0,W,BD,5135
2017/09/07,14:50,Thursday,ISLINGTON STATION,MUIS,0,0,,BD,0
2017/09/07,16:10,Thursday,SHERBOURNE STATION,MUIR,5,7,E,BD,5084
2017/09/07,16:12,Thursday,ST GEORGE YUS STATION,TUMVS,0,0,S,YU,6101
2017/09/07,16:47,Thursday,KENNEDY BD STATION,TUSC,0,0,E,BD,5062
2017/09/07,17:14,Thursday,GLENCAIRN STATION,MUIS,0,0,N,YU,5961
2017/09/07,17:30,Thursday,DAVISVILLE STATION,MUIR,4,6,N,YU,5561
2017/09/07,17:52,Thursday,ROSEDALE STATION,MUPAA,3,5,N,YU,5646
2017/09/07,18:01,Thursday,KENNEDY BD STATION,SUSA,0,0,,BD,0
2017/09/07,18:32,Thursday,WARDEN STATION,MUIR,9,12,W,BD,5079
2017/09/07,18:40,Thursday,OSGOODE STATION,SUCOL,0,0,S,YU,6101
2017/09/07,18:41,Thursday,PAPE STATION,TUSC,0,0,E,BD,5357
2017/09/07,18:51,Thursday,DONLANDS STATION,MUIS,0,0,W,BD,0
2017/09/07,18:57,Thursday,ST GEORGE BD STATION,PUTNT,3,6,E,BD,5105
2017/09/07,20:22,Thursday,OLD MILL STATION,TUSC,0,0,E,BD,5068
2017/09/07,21:37,Thursday,DUPONT STATION,SUAE,3,6,N,YU,5136
2017/09/07,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/09/07,22:52,Thursday,BLOOR STATION,MUPAA,0,0,N,YU,6006
2017/09/07,23:10,Thursday,BAY STATION,PUSTC,3,7,E,BD,5285
2017/09/08,00:14,Friday,DUNDAS WEST STATION,MUIRS,0,0,W,BD,5357
2017/09/08,05:42,Friday,KIPLING STATION,TUSC,0,0,E,BD,5273
2017/09/08,06:54,Friday,COXWELL STATION,MUSC,0,0,E,BD,5152
2017/09/08,06:55,Friday,BATHURST STATION,TUSC,0,0,W,BD,5261
2017/09/08,07:05,Friday,CHRISTIE STATION,MUSC,0,0,E,BD,5116
2017/09/08,08:07,Friday,BLOOR STATION,MUIRS,0,0,S,YU,0
2017/09/08,08:07,Friday,ST CLAIR WEST STATION,EUSC,0,0,N,YU,5966
2017/09/08,08:08,Friday,WARDEN STATION,EUSC,0,0,W,BD,5319
2017/09/08,08:43,Friday,HIGH PARK STATION,EUSC,0,0,W,BD,5319
2017/09/08,08:47,Friday,JANE STATION,EUSC,3,5,W,BD,5319
2017/09/08,09:47,Friday,JANE STATION,TUSC,0,0,W,BD,5230
2017/09/08,10:16,Friday,ST CLAIR WEST STATION,EUSC,0,0,N,YU,5966
2017/09/08,10:24,Friday,OLD MILL STATION,EUSC,0,0,E,BD,5287
2017/09/08,12:02,Friday,FINCH STATION,MUPAA,0,0,S,YU,6106
2017/09/08,12:05,Friday,YONGE UNIVERSITY SUBWA,MUGD,0,0,,YU,0
2017/09/08,12:47,Friday,ST GEORGE YUS STATION,SUO,8,11,N,YU,6106
2017/09/08,14:07,Friday,OLD MILL STATION,EUSC,0,0,E,BD,5287
2017/09/08,14:32,Friday,ST CLAIR WEST STATION,MUPAA,0,0,S,YU,6006
2017/09/08,14:44,Friday,CHESTER STATION,TUSC,0,0,E,BD,5345
2017/09/08,14:51,Friday,ST CLAIR WEST STATION,MUSC,0,0,N,YU,5696
2017/09/08,15:30,Friday,FINCH STATION,MUIR,0,0,,YU,5866
2017/09/08,15:49,Friday,YONGE BD STATION,MUIS,0,0,,BD,0
2017/09/08,15:58,Friday,WARDEN STATION,MUPLB,13,15,W,BD,5371
2017/09/08,17:13,Friday,ST CLAIR STATION,MUIR,6,8,N,YU,5681
2017/09/08,17:21,Friday,YORK MILLS STATION,TUSC,0,0,S,YU,5916
2017/09/08,17:22,Friday,DAVISVILLE STATION,MUI,3,5,N,YU,5681
2017/09/08,17:31,Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5137
2017/09/08,17:34,Friday,KIPLING STATION,PUMEL,0,0,,BD,0
2017/09/08,18:12,Friday,OLD MILL STATION,TUMVS,0,0,E,BD,5336
2017/09/08,18:54,Friday,SPADINA BD STATION,MUNCA,0,0,,BD,0
2017/09/08,18:58,Friday,SHEPPARD STATION,PUMEL,0,0,,YU,0
2017/09/08,19:29,Friday,SPADINA YUS STATION,EUBK,0,0,N,YU,5696
2017/09/08,19:38,Friday,GREENWOOD WYE,TUSC,0,0,,BD,5212
2017/09/08,19:43,Friday,MAIN STREET STATION,SUDP,0,0,,BD,0
2017/09/08,20:32,Friday,KENNEDY BD STATION,TUSC,0,0,E,BD,5340
2017/09/08,20:56,Friday,WILSON STATION,TUSC,0,0,N,YU,6071
2017/09/08,21:22,Friday,BATHURST STATION,SUDP,0,0,W,BD,5261
2017/09/08,21:35,Friday,EGLINTON WEST STATION,PUMEL,0,0,,YU,0
2017/09/08,22:00,Friday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/09/08,23:00,Friday,YONGE UNIVERSITY LINE,MUO,0,0,,YU,0
2017/09/08,23:01,Friday,ST ANDREW STATION,MUPAA,0,0,S,YU,5676
2017/09/08,23:15,Friday,WILSON STATION,MUO,0,0,N,YU,5826
2017/09/09,00:09,Saturday,FINCH STATION,TUO,5,9,S,YU,5741
2017/09/09,00:29,Saturday,ST PATRICK STATION,SUAP,0,0,S,YU,0
2017/09/09,01:56,Saturday,CHRISTIE STATION,MUSC,0,0,E,BD,5212
2017/09/09,03:09,Saturday,WILSON STATION,EUOE,0,0,S,YU,6001
2017/09/09,04:04,Saturday,SHEPPARD STATION,MUIE,0,0,,YU,0
2017/09/09,05:35,Saturday,YONGE SHP STATION,TUSC,0,0,E,SHP,6151
2017/09/09,05:47,Saturday,DON MILLS STATION,MUSC,0,0,W,SHP,6156
2017/09/09,05:48,Saturday,OSGOODE STATION,TUSC,0,0,N,YU,5721
2017/09/09,05:51,Saturday,COXWELL STATION,MUSC,0,0,E,BD,5130
2017/09/09,05:52,Saturday,GREENWOOD STATION,MUSC,0,0,E,BD,5343
2017/09/09,06:00,Saturday,TORONTO TRANSIT COMMIS,MUO,0,0,,SHP,0
2017/09/09,06:00,Saturday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0
2017/09/09,06:00,Saturday,TORONTO TRANSIT COMMIS,MUO,0,0,,YU/BD,0
2017/09/09,06:00,Saturday,YONGE UNIVERSTIY SUBWA,MUO,0,0,,YU,0
2017/09/09,06:03,Saturday,KENNEDY BD STATION,MUSAN,5,10,W,BD,5177
2017/09/09,06:03,Saturday,KIPLING STATION,MUSC,0,0,E,BD,5133
2017/09/09,06:18,Saturday,COXWELL STATION,MUSC,0,0,W,BD,5082
2017/09/09,07:30,Saturday,WOODBINE STATION,EUNT,5,9,W,BD,5350
2017/09/09,07:40,Saturday,KIPLING STATION,MUSC,0,0,W,BD,5133
2017/09/09,08:15,Saturday,WILSON STATION,MUIS,0,0,,YU,0
2017/09/09,10:52,Saturday,OLD MILL STATION,EUSC,0,0,E,BD,5287
2017/09/09,13:48,Saturday,KIPLING STATION,MUI,8,12,E,BD,5030
2017/09/09,15:09,Saturday,BLOOR STATION,MUO,0,0,,YU,0
2017/09/09,15:12,Saturday,ST GEORGE YUS STATION,EUBK,4,8,S,YU,5971
2017/09/09,16:05,Saturday,KIPLING STATION,MUIS,0,0,,BD,0
2017/09/09,16:25,Saturday,ROSEDALE STATION,MUIR,5,9,S,YU,5526
2017/09/09,16:26,Saturday,SPADINA BD STATION,MUPAA,3,7,E,BD,5302
2017/09/09,17:38,Saturday,COXWELL STATION,MUTO,0,0,E,BD,5116
2017/09/09,18:05,Saturday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5100
2017/09/09,19:05,Saturday,LAWRENCE WEST STATION,TUSC,0,0,N,YU,5416
2017/09/09,19:44,Saturday,QUEEN'S PARK STATION,MUIS,0,0,,YU,0
2017/09/09,20:39,Saturday,NORTH YORK CTR STATION,MUIS,0,0,,YU,0
2017/09/09,20:45,Saturday,CHRISTIE STATION,MUO,0,0,E,BD,5221
2017/09/09,21:15,Saturday,HIGH PARK STATION,EUSC,0,0,W,BD,5319
2017/09/09,21:22,Saturday,WOODBINE STATION,MUPLB,6,10,E,BD,5100
2017/09/09,21:34,Saturday,YONGE BD STATION,MUIS,0,0,E,BD,0
2017/09/09,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,BD,0
2017/09/09,22:25,Saturday,ROYAL YORK STATION,SUROB,0,0,,BD,0
2017/09/09,22:29,Saturday,WARDEN STATION,EUSC,0,0,W,BD,5319
2017/09/09,22:36,Saturday,COXWELL STATION,EUSC,0,0,W,BD,5319
2017/09/09,23:04,Saturday,KENNEDY BD STATION,SUBT,55,59,E,BD,5208
2017/09/09,23:04,Saturday,KENNEDY SRT STATION,SRBT,55,59,S,SRT,3002
2017/09/09,23:49,Saturday,EGLINTON WEST STATION,MUIRS,0,0,N,YU,0
2017/09/10,00:00,Sunday,KENNEDY BD STATION,TUSC,0,0,E,BD,5130
2017/09/10,00:59,Sunday,MUSEUM STATION,MUIS,0,0,,YU,0
2017/09/10,07:32,Sunday,EGLINTON STATION,EUOE,0,0,N,YU,5631
2017/09/10,08:00,Sunday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0
2017/09/10,08:19,Sunday,COXWELL STATION,MUSC,0,0,E,BD,5022
2017/09/10,09:43,Sunday,ST GEORGE BD STATION,MUSC,0,0,E,BD,5291
2017/09/10,10:01,Sunday,ST GEORGE BD STATION,MUSC,0,0,E,BD,5124
2017/09/10,11:00,Sunday,JANE STATION,TUSC,0,0,W,BD,5025
2017/09/10,12:57,Sunday,QUEEN STATION,MUPAA,4,8,S,YU,6006
2017/09/10,13:23,Sunday,GLENCAIRN STATION,TUSC,0,0,N,YU,5526
2017/09/10,13:24,Sunday,DUNDAS STATION,MUPAA,0,0,S,YU,6071
2017/09/10,13:26,Sunday,LAWRENCE WEST STATION,TUSC,0,0,N,YU,6006
2017/09/10,14:20,Sunday,ROSEDALE STATION,MUPAA,0,0,S,YU,5866
2017/09/10,14:21,Sunday,YONGE SHP STATION,PUMST,0,0,,SHP,0
2017/09/10,14:36,Sunday,SHEPPARD STATION,SUDP,4,8,S,YU,6006
2017/09/10,14:37,Sunday,ISLINGTON STATION,TUSC,0,0,E,BD,5188
2017/09/10,15:26,Sunday,ST CLAIR WEST STATION,TUSC,0,0,N,YU,5801
2017/09/10,15:40,Sunday,ST CLAIR WEST STATION,TUSC,0,0,S,YU,6001
2017/09/10,16:07,Sunday,KENNEDY SRT STATION,ERTB,6,11,N,SRT,3013
2017/09/10,16:11,Sunday,LAWRENCE STATION,PUMEL,0,0,,YU,0
2017/09/10,17:15,Sunday,QUEEN STATION,MUPAA,0,0,N,YU,5861
2017/09/10,18:42,Sunday,ROSEDALE STATION,MUTO,0,0,N,YU,6131
2017/09/10,19:51,Sunday,YONGE BD STATION,MUIS,0,0,E,BD,0
2017/09/10,20:47,Sunday,ST CLAIR WEST STATION,TUSC,0,0,S,YU,5861
2017/09/10,20:53,Sunday,WILSON STATION,MUO,0,0,N,YU,0
2017/09/10,21:06,Sunday,JANE STATION,PUMEL,0,0,,BD,0
2017/09/10,21:30,Sunday,LAWRENCE WEST STATION,MUIS,0,0,N,YU,0
2017/09/10,21:56,Sunday,EGLINTON STATION,MUTO,4,8,S,YU,5911
2017/09/10,22:00,Sunday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/09/10,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/09/10,23:00,Sunday,DUNDAS STATION,MUO,0,0,S,YU,5661
2017/09/10,23:45,Sunday,KENNEDY BD STATION,EUNT,4,8,W,BD,5123
2017/09/11,00:16,Monday,BROADVIEW STATION,MUTO,7,11,W,BD,5156
2017/09/11,01:15,Monday,BLOOR STATION,MUPAA,3,7,N,YU,5991
2017/09/11,01:17,Monday,ISLINGTON STATION,TUSC,0,0,W,BD,5127
2017/09/11,02:15,Monday,EGLINTON STATION,MUSC,0,0,S,YU,6006
2017/09/11,03:02,Monday,EGLINTON WEST STATION,TUMVS,0,0,N,YU,5906
2017/09/11,06:23,Monday,JANE STATION,TUSC,0,0,W,BD,5025
2017/09/11,07:00,Monday,DUNDAS STATION,MUIS,0,0,,YU,0
2017/09/11,07:42,Monday,KIPLING STATION,EUBK,3,5,W,BD,5084
2017/09/11,07:55,Monday,FINCH STATION,MUSC,0,0,S,YU,6036
2017/09/11,08:13,Monday,BLOOR STATION,MUI,3,5,S,YU,6136
2017/09/11,08:13,Monday,KIPLING STATION,MUSAN,3,5,W,BD,5173
2017/09/11,08:34,Monday,JANE STATION,TUSC,0,0,W,BD,5287
2017/09/11,08:39,Monday,UNION STATION,PUMO,0,0,,YU,0
2017/09/11,08:48,Monday,COLLEGE STATION,MUI,7,9,S,YU,6081
2017/09/11,09:01,Monday,ST GEORGE BD STATION,MUSC,0,0,W,BD,5320
2017/09/11,09:20,Monday,DUNDAS STATION,MUIR,3,5,S,YU,5976
2017/09/11,10:11,Monday,DAVISVILLE STATION,MUSC,0,0,N,YU,5666
2017/09/11,10:12,Monday,VICTORIA PARK STATION,EUDO,8,11,W,BD,5235
2017/09/11,10:15,Monday,PAPE STATION,MUIS,0,0,W,BD,0
2017/09/11,11:01,Monday,KEELE STATION,TUMVS,0,0,W,BD,5336
2017/09/11,11:18,Monday,KIPLING STATION,TUSC,0,0,W,BD,5336
2017/09/11,11:31,Monday,KENNEDY BD STATION,MUSC,0,0,W,BD,5068
2017/09/11,12:22,Monday,BAY STATION,MUPAA,3,6,E,BD,5291
2017/09/11,13:21,Monday,SCARB CTR STATION,MRUI,0,0,,SRT,0
2017/09/11,14:54,Monday,WARDEN STATION,TUSC,0,0,E,BD,5302
2017/09/11,15:24,Monday,GREENWOOD STATION,PUSTC,3,5,W,BD,5068
2017/09/11,15:40,Monday,YORKDALE STATION,SUCOL,0,0,S,YU,5991
2017/09/11,15:55,Monday,VICTORIA PARK STATION,EUSC,0,0,,BD,5212
2017/09/11,16:16,Monday,UNION STATION,MUNCA,0,0,,YU,0
2017/09/11,17:19,Monday,KENNEDY BD STATION,MUPAA,0,0,W,BD,5245
2017/09/11,18:02,Monday,ST GEORGE YUS STATION,MUIS,0,0,,YU,0
2017/09/11,18:13,Monday,KEELE STATION,EUSC,0,0,W,BD,5212
2017/09/11,18:36,Monday,ISLINGTON STATION,MUDD,4,6,W,BD,5137
2017/09/11,19:28,Monday,WARDEN STATION,TUMVS,3,6,W,BD,5212
2017/09/11,20:38,Monday,COXWELL STATION,MUSC,0,0,W,BD,5325
2017/09/11,20:56,Monday,DUPONT STATION,TUSC,0,0,S,YU,6041
2017/09/11,20:58,Monday,OSSINGTON STATION,MUSC,0,0,E,BD,5332
2017/09/11,21:30,Monday,BATHURST STATION,SUDP,3,7,W,BD,5105
2017/09/11,21:33,Monday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2017/09/11,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,BD,0
2017/09/11,22:06,Monday,CHESTER STATION,SUUT,0,0,E,BD,5301
2017/09/11,22:19,Monday,WILSON STATION,MUO,0,0,N,YU,6106
2017/09/11,22:20,Monday,ST GEORGE BD STATION,PUSTC,0,0,E,BD,5102
2017/09/11,22:34,Monday,COXWELL STATION,MUPAA,0,0,W,BD,5239
2017/09/11,23:00,Monday,DUNDAS STATION,MUO,0,0,S,YU,5406
2017/09/11,23:10,Monday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/09/11,23:25,Monday,COLLEGE STATION,MUD,4,8,N,YU,5686
2017/09/11,23:45,Monday,ST ANDREW STATION,MUIS,0,0,S,YU,0
2017/09/12,00:14,Tuesday,ST GEORGE YUS STATION,SUDP,5,9,S,YU,5985
2017/09/12,00:50,Tuesday,ST GEORGE BD STATION,EUSC,0,0,W,BD,5010
2017/09/12,01:26,Tuesday,LAWRENCE STATION,MUSC,0,0,S,YU,5956
2017/09/12,01:27,Tuesday,BATHURST STATION,MUPLB,11,15,E,BD,5239
2017/09/12,05:29,Tuesday,WILSON STATION,PUTOE,0,0,N,YU,0
2017/09/12,05:45,Tuesday,DONLANDS STATION,PUTOE,0,0,E,BD,28
2017/09/12,07:40,Tuesday,BAY STATION,MUIR,5,7,W,BD,5084
2017/09/12,07:41,Tuesday,KIPLING STATION,TUSC,3,5,W,BD,5040
2017/09/12,07:44,Tuesday,LAWRENCE STATION,EUSC,0,0,N,YU,6041
2017/09/12,08:04,Tuesday,GLENCAIRN STATION,MUPAA,0,0,N,YU,5841
2017/09/12,08:24,Tuesday,GREENWOOD STATION,MUIR,6,8,W,BD,5134
2017/09/12,08:31,Tuesday,DUNDAS WEST STATION,PUMEL,0,0,,BD,0
2017/09/12,08:34,Tuesday,SUMMERHILL STATION,MUPAA,0,0,N,YU,5671
2017/09/12,08:36,Tuesday,ST GEORGE YUS STATION,TUSC,0,0,S,YU,6006
2017/09/12,09:09,Tuesday,ROYAL YORK STATION,MUPR1,90,93,W,BD,5287
2017/09/12,09:12,Tuesday,HIGH PARK STATION,MUSC,0,0,W,BD,5342
2017/09/12,09:56,Tuesday,SHERBOURNE STATION,TUKEY,3,7,E,BD,5226
2017/09/12,10:13,Tuesday,SHERBOURNE STATION,MUI,10,13,W,BD,5332
2017/09/12,10:34,Tuesday,WARDEN STATION,MUSC,0,0,W,BD,5325
2017/09/12,11:01,Tuesday,KEELE STATION,EUSC,0,0,W,BD,5010
2017/09/12,11:28,Tuesday,ISLINGTON STATION,EUNT,4,7,W,BD,5235
2017/09/12,11:41,Tuesday,OLD MILL STATION,TUSC,0,0,E,BD,5275
2017/09/12,11:43,Tuesday,FINCH STATION,SUDP,3,6,S,YU,5976
2017/09/12,12:21,Tuesday,SHEPPARD STATION,MUIS,0,0,,YU,0
2017/09/12,12:25,Tuesday,LAWRENCE STATION,MUPAA,0,0,N,YU,5686
2017/09/12,13:01,Tuesday,KIPLING STATION,TUSC,0,0,W,BD,5354
2017/09/12,13:02,Tuesday,ISLINGTON STATION,SUAE,3,6,W,BD,5010
2017/09/12,13:23,Tuesday,WELLESLEY STATION,SUCOL,0,0,S,YU,5401
2017/09/12,14:19,Tuesday,WARDEN STATION,EUCD,4,7,W,BD,5235
2017/09/12,14:28,Tuesday,OLD MILL STATION,SUDP,19,22,E,BD,5194
2017/09/12,14:40,Tuesday,BATHURST STATION,MUSC,0,0,E,BD,5339
2017/09/12,14:43,Tuesday,MAIN STREET STATION,MUSC,0,0,W,BD,5136
2017/09/12,14:45,Tuesday,CASTLE FRANK STATION,MUIR,0,0,W,BD,5158
2017/09/12,15:02,Tuesday,COLLEGE STATION,SUUT,7,10,N,YU,6016
2017/09/12,15:16,Tuesday,RUNNYMEDE STATION,TUSC,0,0,W,BD,5281
2017/09/12,16:01,Tuesday,KENNEDY BD STATION,TUO,2,5,E,BD,5194
2017/09/12,16:16,Tuesday,RUNNYMEDE STATION,TUOS,0,0,E,BD,5217
2017/09/12,16:16,Tuesday,SHEPPARD WEST STATION,MUSC,0,0,,YU,5686
2017/09/12,16:26,Tuesday,VICTORIA PARK STATION,EUSC,0,0,W,BD,5010
2017/09/12,16:50,Tuesday,VICTORIA PARK STATION,MUPLB,27,29,W,BD,5285
2017/09/12,17:05,Tuesday,SHEPPARD STATION,MUPAA,5,7,S,YU,5926
2017/09/12,17:07,Tuesday,WARDEN STATION,TUSC,0,0,E,BD,5307
2017/09/12,17:15,Tuesday,ST CLAIR STATION,MUPAA,0,0,S,YU,6026
2017/09/12,17:21,Tuesday,DUNDAS WEST STATION,PUMEL,0,0,,BD,0
2017/09/12,17:37,Tuesday,ST CLAIR WEST STATION,TUSC,0,0,N,YU,5826
2017/09/12,17:57,Tuesday,DUFFERIN STATION,MUPAA,0,0,W,BD,5354
2017/09/12,18:06,Tuesday,QUEEN'S PARK STATION,MUPAA,0,0,S,YU,6131
2017/09/12,18:11,Tuesday,YONGE BD STATION,MUIR,4,6,E,BD,5186
2017/09/12,18:19,Tuesday,SHEPPARD WEST STATION,SUO,3,5,,YU,5796
2017/09/12,18:32,Tuesday,HIGH PARK STATION,MUSC,0,0,E,BD,5156
2017/09/12,18:36,Tuesday,NORTH YORK CTR STATION,MUIR,0,0,N,YU,5911
2017/09/12,18:38,Tuesday,DONLANDS STATION,EUSC,0,0,W,BD,5010
2017/09/12,19:02,Tuesday,RUNNYMEDE STATION,PUMST,0,0,,BD,0
2017/09/12,19:27,Tuesday,CHRISTIE STATION,MUI,9,11,W,BD,5160
2017/09/12,19:45,Tuesday,DUNDAS WEST STATION,TUSC,0,0,W,BD,5010
2017/09/12,19:47,Tuesday,DUNDAS WEST STATION,TUSC,0,0,W,BD,5205
2017/09/12,19:57,Tuesday,WILSON STATION,SUUT,12,15,N,YU,5841
2017/09/12,20:12,Tuesday,FINCH STATION,MUSC,0,0,S,YU,6011
2017/09/12,20:57,Tuesday,JANE STATION,TUSC,0,0,W,BD,5281
2017/09/12,21:02,Tuesday,LAWRENCE EAST STATION,SRDP,15,20,N,SRT,3007
2017/09/12,21:09,Tuesday,JANE STATION,MUPAA,4,7,W,BD,5230
2017/09/12,21:18,Tuesday,YONGE BD STATION,MUIR,4,8,E,BD,5058
2017/09/12,21:24,Tuesday,JANE STATION,PUSTC,0,0,E,BD,5245
2017/09/12,21:26,Tuesday,DONLANDS STATION,EUSC,0,0,W,BD,5010
2017/09/12,21:36,Tuesday,UNION STATION,TUMVS,10,15,N,YU,5401
2017/09/12,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/09/12,22:06,Tuesday,ROSEDALE STATION,SUO,3,8,N,YU,5381
2017/09/12,22:44,Tuesday,ISLINGTON STATION,PUSTS,0,0,E,BD,5082
2017/09/12,22:44,Tuesday,VICTORIA PARK STATION,EUSC,0,0,W,BD,5325
2017/09/12,23:00,Tuesday,DUNDAS STATION,MUO,0,0,N,YU,5381
2017/09/12,23:12,Tuesday,DONLANDS STATION,EUSC,0,0,W,BD,5010
2017/09/12,23:15,Tuesday,CHRISTIE STATION,MUI,0,0,E,BD,5340
2017/09/12,23:31,Tuesday,OSSINGTON STATION,MUI,7,12,W,BD,5010
